Label;MovelPackage;PrecoTargetOfertaProposta >=;PrecoTargetOfertaProposta <=;MovelPontos_PrecoDadosDep;DadosMovel;FamiliaTVMovel;IsTerminalFicticio;UF;RegiaoMovel;REGIAO;.VelocidadeVeloxTela;.PlanoTVComDVR;TV;OfertaComDescontoDACC;FranquiaVCLD;WorkGroup;Return;TopOfertaFicticio;EmpacotaDados;ClassificacaoPreco;.NivelPreco;PrecoMovelTotalComFidel;PrecoMovelVozComFidel;PrecoMovelDadosTitularComFidel;PrecoPlanoFixoFidel;PrecoPlanoTVFidel;.PrecoFixoLDComFidel;.PrecoFixoVCComFidel;PrecoPlanoVeloxSemSVAFidel;PrecoPlanoVeloxComSVAFidel;PrecoSVAVeloxFidel;PrecoDescontoDACC;.TipoPlanoMovel;CodigoCampanhaVozSemSVASemLDSemVCFidel;.CodigoCampanhaVozSemSVASemLDComVCFidel;.CodigoCampanhaVozSemSVAComLDSemVCFidel;.CodigoCampanhaVozSemSVAComLDComVCFidel;.CodigoCampanhaVozComSVASemLDSemVCFidel;.CodigoCampanhaVozComSVASemLDComVCFidel;.CodigoCampanhaVozComSVAComLDSemVCFidel;.CodigoCampanhaVozComSVAComLDComVCFidel;.CodigoOfertaVozSemSVASemLDSemVCFidel;.CodigoOfertaVozSemSVASemLDComVCFidel;.CodigoOfertaVozSemSVAComLDSemVCFidel;.CodigoOfertaVozSemSVAComLDComVCFidel;.CodigoOfertaVozComSVASemLDSemVCFidel;.CodigoOfertaVozComSVASemLDComVCFidel;.CodigoOfertaVozComSVAComLDSemVCFidel;.CodigoOfertaVozComSVAComLDComVCFidel;PermiteAddOnSMS;FranquiaSMS;.MinLDofertaOn;.MinVCoferta;.MinLDOfertaFixo;.ValorMultaFidel;ElegivelResgatePontosDadosMovel;Pontos;ConteudosOnlineFidel;AplicativosTitularFidel;AplicativosDependenteFidel;IsencoesTrafegoTitularFidel;IsencoesTrafegoDependenteFidel
else if;Oi Total Conectado Digital;306.9;311.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N2""";276.9;27.4;154.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_033_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_033_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;301.9;306.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N3""";271.9;27.4;149.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_034_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_034_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;296.9;301.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N4""";266.9;27.4;144.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_035_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_035_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;291.9;296.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N5""";261.9;27.4;139.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_036_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_036_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;286.9;291.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N6""";256.9;27.4;134.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_037_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_037_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;281.9;286.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N7""";251.9;27.4;129.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_038_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_038_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;276.9;281.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N8""";246.9;27.4;124.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_039_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_039_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;271.9;276.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N9""";241.9;27.4;119.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_040_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_040_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;266.9;271.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N10""";236.9;27.4;114.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_041_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_041_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;264.9;266.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N11""";231.9;27.4;109.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_042_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_042_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;261.9;264.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N12""";229.9;27.4;107.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_043_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_043_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;259.9;261.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N13""";226.9;27.4;104.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_044_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_044_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;257.9;259.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N14""";224.9;27.4;102.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_045_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_045_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;256.9;257.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N15""";222.9;27.4;100.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_046_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_046_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;254.9;256.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N16""";221.9;27.4;99.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_047_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_047_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;251.9;254.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N17""";219.9;27.4;97.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_048_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_048_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;249.9;251.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N18""";216.9;27.4;94.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_049_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_049_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;247.9;249.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N19""";214.9;27.4;92.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_050_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_050_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;244.9;247.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N20""";212.9;27.4;90.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_051_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_051_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;241.9;244.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N21""";209.9;27.4;87.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_052_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_052_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;239.9;241.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N22""";206.9;27.4;84.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_053_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_053_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;236.9;239.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N23""";204.9;27.4;82.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_054_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_054_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;234.9;236.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N24""";201.9;27.4;79.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_055_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_055_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;229.9;234.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N25""";199.9;28.6;71.3;55.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;"""OT_MIG_JUL18_FID_3PM_PILIM_10GB_D2_BL2_OF4""";;;;;;;;"""OT_MIG_JUL18_FID_3PM_PILIM_10GB_D2_BL2_OF4""";False;99999;99999;99999;99999;549;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;224.9;229.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N26""";194.9;27.4;72.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_056_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_056_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;;CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;219.9;224.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N27""";189.9;27.4;67.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_057_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_057_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;;CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;216.9;219.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N28""";184.9;27.4;62.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_058_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_058_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;;CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;214.9;216.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N29""";181.9;27.4;59.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_059_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_059_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;;CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;209.9;214.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N30""";179.9;26.9;53;43;;;;57;39.9;17.10;;"""Mais""";;;;;;;;"""OT_MIG_JUL18_FID_3PM_PILIM_10GB_D2_BL2_OF3""";;;;;;;;"""OT_MIG_JUL18_FID_3PM_PILIM_10GB_D2_BL2_OF3""";False;99999;99999;99999;99999;549;False;0;;CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;204.9;209.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N31""";174.9;26.89;53.01;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_060_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_060_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;;CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;199.9;204.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N32""";169.9;26.45;48.45;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_061_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_061_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;;CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;194.9;199.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N32""";164.9;26.02;43.88;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_062_DIG_10GB_BL2_DEP2""";;;;;;;;"""OT_SET18_FID_CONEC_RET_062_DIG_10GB_BL2_DEP2""";False;99999;99999;99999;99999;799;False;0;;CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;180.7;194.9;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N34""";159.9;26.9;53;35.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;"""OT_MIG_JUL18_FID_3PM_PILIM_10GB_D2_BL2_OF2""";;;;;;;;"""OT_MIG_JUL18_FID_3PM_PILIM_10GB_D2_BL2_OF2""";False;99999;99999;99999;99999;549;False;0;;CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;-9999;180.7;39.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N35""";145.7;26.9;53;20.9;;;;44.9;28.4;16.5;;"""Mais""";;;;;;;;"""OT_MIG_JUL18_FID_3PM_PILIM_10GB_D2_BL2_OF1""";;;;;;;;"""OT_MIG_JUL18_FID_3PM_PILIM_10GB_D2_BL2_OF1""";False;99999;99999;99999;99999;549;False;0;;CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;311.9;9999;49.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N1""";281.9;27.4;159.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_032_DIG_10GB_BL2_DEP1""";;;;;;;;"""OT_SET18_FID_CONEC_RET_032_DIG_10GB_BL2_DEP1""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;306.9;311.9;49.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N2""";276.9;27.4;154.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_033_DIG_10GB_BL2_DEP1""";;;;;;;;"""OT_SET18_FID_CONEC_RET_033_DIG_10GB_BL2_DEP1""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;301.9;306.9;49.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N3""";271.9;27.4;149.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_034_DIG_10GB_BL2_DEP1""";;;;;;;;"""OT_SET18_FID_CONEC_RET_034_DIG_10GB_BL2_DEP1""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;296.9;301.9;49.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N4""";266.9;27.4;144.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_035_DIG_10GB_BL2_DEP1""";;;;;;;;"""OT_SET18_FID_CONEC_RET_035_DIG_10GB_BL2_DEP1""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;291.9;296.9;49.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N5""";261.9;27.4;139.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_036_DIG_10GB_BL2_DEP1""";;;;;;;;"""OT_SET18_FID_CONEC_RET_036_DIG_10GB_BL2_DEP1""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;286.9;291.9;49.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N6""";256.9;27.4;134.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_037_DIG_10GB_BL2_DEP1""";;;;;;;;"""OT_SET18_FID_CONEC_RET_037_DIG_10GB_BL2_DEP1""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;281.9;286.9;49.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N7""";251.9;27.4;129.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_038_DIG_10GB_BL2_DEP1""";;;;;;;;"""OT_SET18_FID_CONEC_RET_038_DIG_10GB_BL2_DEP1""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;276.9;281.9;49.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N8""";246.9;27.4;124.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_039_DIG_10GB_BL2_DEP1""";;;;;;;;"""OT_SET18_FID_CONEC_RET_039_DIG_10GB_BL2_DEP1""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
else if;Oi Total Conectado Digital;271.9;276.9;49.9;10000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N9""";241.9;27.4;119.5;50.1;;;;44.9;27.8;17.1;;"""Mais""";;;;;;;;"""OT_SET18_FID_CONEC_RET_040_DIG_10GB_BL2_DEP1""";;;;;;;;"""OT_SET18_FID_CONEC_RET_040_DIG_10GB_BL2_DEP1""";False;99999;99999;99999;99999;799;False;0;"Coleção Oi, WatchESPN, Noggin, Discovery Kids ON e Crackle
";CLIC News;Oi Revistas, Te Ligou Pro e Oi Audio Livros;;
